cohort_id,gene,effect_size,log2fc,pvalue,n_prog,n_nonprog
GSE193777,LILRA6,0.1785711385270361,0.0473893584585694,0.4921795757727942,34,92
GSE193777,LILRB1,0.2362844542127484,0.0610665414940871,0.3503567394585578,34,92
GSE193777,LILRB2,0.4800875051451126,0.121288575365873,0.0570866377947044,34,92
GSE193777,LILRB3,0.5827009865346114,0.1422801205038446,0.020502591712585,34,92
GSE193777,LILRB4,0.4406784984831025,0.1134170863707808,0.0845034627029771,34,92
GSE193777,LILRB5,0.2393410304623424,0.0617252768999456,0.3386162663173723,34,92
GSE193777,LIM2,-0.4777407824918577,-0.1195650131793968,0.0080519992490579,34,92
GSE193777,LIMA1,-0.2243332873529236,-0.0579843862954714,0.3329492837132082,34,92
GSE193777,LIMD1,-0.3574500415974791,-0.0932391263113388,0.0942137635041337,34,92
GSE193777,LIMD2,-0.6037634708198286,-0.151812246582919,0.0015167017470937,34,92
GSE193777,LIME1,-0.5837217765041949,-0.1432721462216104,0.0016215885394715,34,92
GSE193777,LIMK1,0.8509573692052087,0.2071507941095278,0.0007447071604301,34,92
GSE193777,LIMK2,0.8350869833962109,0.2015870140832678,0.0017092779284181,34,92
GSE193777,LIMS1,0.2023994034298827,0.0494969750495197,0.3598520420690785,34,92
GSE193777,LIMS2,-0.7451611908743386,-0.1824320807891375,0.000313994308932,34,92
GSE193777,LIN37,-0.1899034200977698,-0.0495221721802048,0.3482032250064363,34,92
GSE193777,LIN52,-0.3782949922357534,-0.0957267801982384,0.0722512760097096,34,92
GSE193777,LIN54,0.3088102366450392,0.0795342350744805,0.1738403185113379,34,92
GSE193777,LIN7A,0.3814166506857949,0.0999341156799689,0.0686725981501383,34,92
GSE193777,LIN7B,-0.6344120618028424,-0.1559174406142025,0.0012189612425394,34,92
GSE193777,LIN7C,-0.0962131784723921,-0.0246972487599554,0.6525486947344257,34,92
GSE193777,LINC00173,0.2008410402213857,0.0523751927912892,0.3388790536376544,34,92
GSE193777,LINC00174,0.1178132625253289,0.0306676221109398,0.5671936883850608,34,92
GSE193777,LINC00265,0.240433165839689,0.0560529965706422,0.207768265939168,34,92
GSE193777,LINC00299,-0.5957551334001352,-0.1507126112628771,0.0013507337912726,34,92
GSE193777,LINC00324,0.0257163457212811,0.0065128040282615,0.9090914431157396,34,92
GSE193777,LINC00339,-0.5286210822950814,-0.1354363693518516,0.0054944321993325,34,92
GSE193777,LINC00426,-0.2989053920549361,-0.0786388245152664,0.1884013064584923,34,92
GSE193777,LINC00467,-0.0970627703786962,-0.0246636598348928,0.5977669157689638,34,92
GSE193777,LINC00487,-0.072970499914488,-0.0190572188853801,0.7134971979911361,34,92
GSE193777,LIPA,0.8388085752475843,0.2041914996643985,7.787873321902733e-05,34,92
GSE193777,LIPC,0.1302281524860329,0.0336547460020995,0.5216355546149525,34,92
GSE193777,LIPE,-0.8697191209836848,-0.201982710890582,7.925081011917055e-06,34,92
GSE193777,LIPN,0.3140285818872683,0.0817770850566921,0.1737004426904621,34,92
GSE193777,LIPT1,-0.1124163452224528,-0.0284262667911683,0.5506144862795856,34,92
GSE193777,LITAF,0.5851861622870255,0.1450192474564557,0.016956665773017,34,92
GSE193777,LIX1L,-0.3064725222993074,-0.0758876646497688,0.1523897139150673,34,92
GSE193777,LLGL1,-0.1150532028590424,-0.0298555251575542,0.502613979536713,34,92
GSE193777,LLGL2,-0.7131412918182765,-0.1740225624516904,0.0005093845298274,34,92
GSE193777,LLPH,0.0029189901871784,0.000747997303093,0.9885955432498992,34,92
GSE193777,LMAN1,0.2406827762725446,0.0623459408386004,0.2787408546504497,34,92
GSE193777,LMAN2,0.3600067220468227,0.0928439033583572,0.0664257296408672,34,92
GSE193777,LMAN2L,-0.1116609848648907,-0.0288179107253983,0.5179285533829405,34,92
GSE193777,LMBR1,0.0976859271234686,0.0253995642625737,0.6398353989276102,34,92
GSE193777,LMBR1L,-0.8396713785249253,-0.207382540584561,9.65073906851808e-06,34,92
GSE193777,LMBRD1,-0.1560536236608039,-0.0407007535236427,0.3812025788968223,34,92
GSE193777,LMBRD2,0.1435180959868272,0.03753806926726,0.5172853675814656,34,92
GSE193777,LMF1,-0.262753286583261,-0.0673129959758682,0.2126169519551071,34,92
GSE193777,LMF2,-0.4960480454083484,-0.1230986357690477,0.0038396781903094,34,92
GSE193777,LMNA,0.5393087086692361,0.1323680570035765,0.0155717455693925,34,92
GSE193777,LMNB1,0.8043406948332839,0.1962826804996895,0.0022785315496356,34,92
GSE193777,LMNB2,-0.1395212973098917,-0.0365629250013084,0.5010555203302582,34,92
GSE193777,LMO2,0.6086522253870023,0.1537657564954875,0.0073975914364529,34,92
GSE193777,LMO4,0.0259448891466916,0.0068984288343791,0.8864532859974965,34,92
GSE193777,LMO7,-0.2006816227521858,-0.051908549170081,0.3721529846303375,34,92
GSE193777,LMTK2,0.5923356378116239,0.1471104922138284,0.0144343624858397,34,92
GSE193777,LMTK3,-0.2726326724572637,-0.0721596527816208,0.2404984713108631,34,92
GSE193777,LNPEP,0.160430705330775,0.0416832123331039,0.427563399259297,34,92
GSE193777,LNX2,-0.1088304849257855,-0.0250093097107093,0.5843628146106818,34,92
GSE193777,LONP1,-0.2969177578307053,-0.0759649340490113,0.1443949203121294,34,92
GSE193777,LONP2,-0.0021307303005075,-0.0005520189559744,0.9906894206047818,34,92
GSE193777,LONRF1,0.327907028179028,0.0858908022469515,0.1792360030591854,34,92
GSE193777,LONRF3,0.7579499187968762,0.1874322966921102,0.0023731292849602,34,92
GSE193777,LOXHD1,0.1737336923177996,0.0447977162262773,0.4641484220261584,34,92
GSE193777,LOXL1,0.9253537782711851,0.2222747334962509,0.0002678289235845,34,92
GSE193777,LOXL2,-0.3536502410350715,-0.0901594317124638,0.0291255761663653,34,92
GSE193777,LOXL3,0.9983267021910576,0.2384302387090358,0.0002186087215379,34,92
GSE193777,LPAL2,-0.3343119094953466,-0.0816705752697526,0.0820189270347017,34,92
GSE193777,LPAR1,0.1029710197737272,0.0260377632070776,0.6135862610710497,34,92
GSE193777,LPAR2,0.2236343644116171,0.0558158243074116,0.3714268730418593,34,92
GSE193777,LPAR5,-0.740039943854429,-0.1769075677713836,0.0001348001901686,34,92
GSE193777,LPAR6,0.298762036536015,0.0770170856137033,0.1498882877327813,34,92
GSE193777,LPCAT1,0.1073631893754581,0.0275463267431161,0.5935143313893733,34,92
GSE193777,LPCAT2,0.5861640529678221,0.1481695355680869,0.0200443158234685,34,92
GSE193777,LPCAT3,0.4690812920364312,0.1165089214253241,0.0240419099006491,34,92
GSE193777,LPCAT4,-0.3874859241330997,-0.099028666809124,0.0747755923718066,34,92
GSE193777,LPGAT1,0.4405403905492974,0.1127127467254842,0.0406724391280927,34,92
GSE193777,LPIN1,-0.2350610883293661,-0.0606971025369622,0.2418831634867493,34,92
GSE193777,LPIN2,0.4219864902675521,0.1036342466243436,0.0537588846920245,34,92
GSE193777,LPP,0.1498775290597515,0.0375979029067305,0.4218971914944773,34,92
GSE193777,LPXN,-0.086981306850718,-0.0230246049098727,0.710591979018169,34,92
GSE193777,LRBA,0.1692004523254018,0.0435856316272742,0.4434987893012225,34,92
GSE193777,LRCH1,0.03549051753073,0.0092031325761938,0.8510531114484866,34,92
GSE193777,LRCH3,0.0127815808549791,0.0032141589113647,0.9498883933660474,34,92
GSE193777,LRCH4,0.0470445481871079,0.0122514838267209,0.8371000837980144,34,92
GSE193777,LRFN1,0.273261538167289,0.0710447351350218,0.2382274794029313,34,92
GSE193777,LRFN3,-0.265711995702446,-0.0646357828707948,0.2805681018119563,34,92
GSE193777,LRFN4,-0.4903137257553066,-0.125615604902201,0.0163315545737175,34,92
GSE193777,LRG1,0.5430001679874285,0.1363104072431813,0.031662754780109,34,92
GSE193777,LRIF1,0.010468333603179,0.0027019962808232,0.9585137277741078,34,92
GSE193777,LRIG1,-0.2056107895330421,-0.0528699348101175,0.2184304610084786,34,92
GSE193777,LRIG2,-0.0213162771664405,-0.005433735904937,0.9237949794071428,34,92
GSE193777,LRP1,0.7693111204491502,0.1874482936659856,0.0007194651821592,34,92
GSE193777,LRP10,0.644147248009237,0.1564841413922106,0.009144827370749,34,92
GSE193777,LRP3,0.0788328193022126,0.0207100025176156,0.6736291161505217,34,92
GSE193777,LRP5,-0.4164226942800836,-0.1075458551513026,0.015002904225945,34,92
GSE193777,LRP5L,-0.2190237926558354,-0.055978474006392,0.3315947581033116,34,92
GSE193777,LRP8,0.068956413164833,0.0183374082894287,0.7267478625693792,34,92
GSE193777,LRPAP1,0.2163332142161012,0.0567915783802712,0.359024231583838,34,92
GSE193777,LRPPRC,0.1602955709041379,0.0414410132771703,0.5116159797156596,34,92
GSE193777,LRR1,-0.3464783334644254,-0.0896133915948818,0.1235936341624657,34,92
GSE193777,LRRC1,-0.2921745969466198,-0.0760837732928987,0.1305624209265529,34,92
GSE193777,LRRC14,-0.4479360117240876,-0.1145659117995467,0.0324612532288843,34,92
GSE193777,LRRC20,-0.2393976215691454,-0.0620768161103955,0.2595867972642606,34,92
GSE193777,LRRC23,-0.5551814757372642,-0.1364478110370477,0.0064150078195124,34,92
GSE193777,LRRC24,0.374813738448336,0.0932335622449223,0.0260969738678009,34,92
GSE193777,LRRC25,0.5803505802275153,0.1449000613855773,0.0220005402473211,34,92
GSE193777,LRRC27,-0.3450284180792208,-0.0893182188846628,0.0582419986240089,34,92
GSE193777,LRRC28,-0.1234317444255616,-0.032455072192997,0.5313409703047629,34,92
GSE193777,LRRC37A,0.2076872386978416,0.053603108618879,0.3299755526397715,34,92
GSE193777,LRRC37A2,0.1225439484625313,0.0310045547983444,0.4996037571781863,34,92
GSE193777,LRRC37A3,0.4214751236773761,0.107682028331685,0.0708716588591131,34,92
GSE193777,LRRC37B,0.0077885237510899,0.0020383092556199,0.9735511129474386,34,92
GSE193777,LRRC37BP1,-0.4812965704983231,-0.1210367909220249,0.0070188702582228,34,92
GSE193777,LRRC4,0.6280295990090122,0.146751700433076,0.0064912377228208,34,92
GSE193777,LRRC40,0.0841586325598299,0.0213823019543157,0.7140335347351127,34,92
GSE193777,LRRC41,-0.0386211401351084,-0.0101414982769556,0.8359336654061351,34,92
GSE193777,LRRC42,0.165785971911547,0.0423008049858237,0.4473242519568261,34,92
GSE193777,LRRC45,-0.7169536786468427,-0.1784499826469723,0.0038743176742468,34,92
GSE193777,LRRC46,-0.4561283823055644,-0.1164784377274026,0.0185260281707372,34,92
GSE193777,LRRC47,-0.2577831736126671,-0.0681055552770049,0.1877809070110837,34,92
GSE193777,LRRC56,-0.0552823020551944,-0.0144109274939632,0.7306005785941855,34,92
GSE193777,LRRC57,-0.275989394391363,-0.069985649920059,0.1820383689869392,34,92
GSE193777,LRRC58,0.2443900649749017,0.0612894148406102,0.3255058556820355,34,92
GSE193777,LRRC59,0.5421149567271263,0.1366215464432212,0.0056838558291582,34,92
GSE193777,LRRC61,-0.111255095764618,-0.0288286194981317,0.5216757172217688,34,92
GSE193777,LRRC8A,-0.0249431562499348,-0.005850704248778,0.9038264454282714,34,92
GSE193777,LRRC8B,0.0249721948490614,0.0066188844608223,0.9015997442989336,34,92
GSE193777,LRRC8C,0.201691473217939,0.0518396340417526,0.3473853634231735,34,92
GSE193777,LRRC8D,0.0931609108209581,0.0237296623449978,0.6302738748298435,34,92
GSE193777,LRRCC1,0.2543876960656031,0.0664917082939089,0.2906343320100455,34,92
GSE193777,LRRFIP1,0.3098378770247893,0.0793657868009383,0.1304603648500363,34,92
GSE193777,LRRFIP2,0.7896160876002176,0.1932593556066368,0.0027599929308944,34,92
GSE193777,LRRK1,0.3108255781639016,0.0793516012724993,0.1617995828630546,34,92
GSE193777,LRRK2,0.8540425150991596,0.2084893549987549,0.0010788159851696,34,92
GSE193777,LRRN3,-0.4312308318264648,-0.108656782401125,0.0429821715288292,34,92
GSE193777,LRSAM1,-0.1810645829303848,-0.0475837027332239,0.3312785487934866,34,92
GSE193777,LRWD1,0.0913884397700152,0.022974801348309,0.6890585107616468,34,92
GSE193777,LSG1,-0.3586674011274635,-0.0935748925588271,0.0975645897927108,34,92
GSE193777,LSM1,0.2275838229288466,0.055822098872734,0.2970361025519292,34,92
GSE193777,LSM10,0.044557420611301,0.011513572163845,0.8063919446407058,34,92
GSE193777,LSM11,-0.3806475783173143,-0.0944422752423337,0.0426762302663215,34,92
GSE193777,LSM12,0.1445966553333091,0.0369529538452377,0.4660540688091883,34,92
GSE193777,LSM14A,0.0331004431694788,0.0083282111497346,0.8671665607859841,34,92
GSE193777,LSM14B,-0.3548943107321185,-0.0916412280307046,0.0461061805034784,34,92
GSE193777,LSM2,0.1342477121152939,0.0337049170697323,0.3889847038292503,34,92
GSE193777,LSM3,0.0340524708294375,0.0086642323319354,0.8665532163498186,34,92
GSE193777,LSM4,-0.7552643108469312,-0.1838012256279748,0.0003099649218714,34,92
GSE193777,LSM5,-0.3090825304976409,-0.0768197366144889,0.1303746254833218,34,92
GSE193777,LSM6,-0.3712998236056382,-0.0889363857944953,0.0418266569889116,34,92
GSE193777,LSM7,-0.5797204628439322,-0.1435357784107829,0.0026023949385424,34,92
GSE193777,LSP1,0.2015119483372463,0.0520596070015839,0.3527025307844507,34,92
GSE193777,LSR,-0.2623567005571181,-0.0683456670851567,0.2298543918413673,34,92
GSE193777,LSS,-0.0595872209491083,-0.0153814761439079,0.7285282634538892,34,92
GSE193777,LST1,0.0298102237576157,0.0075632423249434,0.8897520679984783,34,92
GSE193777,LTA,0.1616767886351276,0.0401028484292158,0.3093267639409163,34,92
GSE193777,LTA4H,1.0270854561479816,0.2438799642969975,0.0001672998331827,34,92
GSE193777,LTB,0.2161633347762556,0.0558134926209055,0.1797656178760635,34,92
GSE193777,LTB4R,0.6338994299825943,0.1562154780735358,0.0100676019515977,34,92
GSE193777,LTB4R2,0.1372847994550026,0.0351188617454107,0.446004497275282,34,92
GSE193777,LTBP1,0.8106769442999128,0.1946462874317918,0.0008406386086088,34,92
GSE193777,LTBP2,0.4654852516748049,0.1179643394023592,0.0618330555583169,34,92
GSE193777,LTBP3,-0.5607241041654317,-0.1437119146421261,0.0075590349933661,34,92
GSE193777,LTBP4,-0.4216037775628127,-0.1070829163822386,0.080984638807491,34,92
GSE193777,LTBR,0.8274869067899645,0.2016071269103294,0.0015679198530637,34,92
GSE193777,LTF,0.7316612824149726,0.1808219406696452,0.0032621985589463,34,92
GSE193777,LTK,-0.8942940122594596,-0.2178841459827056,1.259128512397162e-05,34,92
GSE193777,LTN1,0.3202670293470135,0.082381622857059,0.1778416856966162,34,92
GSE193777,LTV1,-0.0626571650804766,-0.0154145638101033,0.7748627343459861,34,92
GSE193777,LUC7L,-0.709946556220294,-0.1763250324965035,0.000629200422435,34,92
GSE193777,LUC7L2,-0.0657019189915851,-0.0171641686359826,0.7561079664621433,34,92
GSE193777,LUC7L3,-0.2292575715166063,-0.058970952284163,0.2266273222490062,34,92
GSE193777,LUZP1,0.1031771193437767,0.0250439225866347,0.6204348226339738,34,92
GSE193777,LXN,0.1899143736027605,0.0479955352959766,0.3142392769865617,34,92
GSE193777,LY6E,0.0112806042032002,0.0030049412989159,0.95907835570801,34,92
GSE193777,LY6G5C,0.3460382406126351,0.0851973048129224,0.0597418853015662,34,92
GSE193777,LY6G6F,0.506023663579332,0.1294705483733587,0.0099239535734346,34,92
GSE193777,LY75,0.2565306847776703,0.0610473657534518,0.2046798275639164,34,92
GSE193777,LY86,-0.1631650098404084,-0.0421747598093631,0.4130392576098509,34,92
GSE193777,LY9,-0.47476862905392,-0.1205973575748187,0.0365415653375297,34,92
GSE193777,LY96,0.5359700208429623,0.1375580177942801,0.0097620986110983,34,92
GSE193777,LYAR,-0.5997756241429015,-0.1532760325323705,0.0123162693055984,34,92
GSE193777,LYG1,0.1564768409360056,0.0409279667968061,0.4001424301746592,34,92
GSE193777,LYL1,0.0798236527028395,0.0207540878954901,0.6768529001329056,34,92
GSE193777,LYN,0.7386698937483928,0.1816251203712546,0.0043448085635452,34,92
GSE193777,LYNX1,-0.5459486563039273,-0.1385936820627273,0.0025586385117075,34,92
GSE193777,LYPD2,-0.6093795278244309,-0.1510805705163713,0.0015065657650134,34,92
GSE193777,LYPD3,-0.3963032034377701,-0.0947568692623699,0.0838025529070055,34,92
GSE193777,LYPLA1,0.3732036442843554,0.0974975046427761,0.1124868050351453,34,92
GSE193777,LYPLA2,0.0308187863522407,0.0081684986694403,0.863523246217734,34,92
GSE193777,LYPLAL1,0.0203856836969707,0.0052294474732308,0.9160463831634124,34,92
GSE193777,LYRM1,0.4676129628319941,0.1176610073935231,0.0590741160322977,34,92
GSE193777,LYRM2,-0.0145452720397128,-0.0035271983065667,0.944242727283288,34,92
GSE193777,LYRM4,-0.5791269629075723,-0.1471288516722078,0.0035998397828295,34,92
GSE193777,LYRM7,-0.2095239453271887,-0.0544289907851105,0.3355578868775498,34,92
GSE193777,LYSMD1,-0.1818183477202239,-0.0473472657959366,0.328784832047199,34,92
GSE193777,LYSMD2,0.2941576533514669,0.0771461204922534,0.1716329279947838,34,92
GSE193777,LYSMD4,-0.3848466237845161,-0.099825211038949,0.0535343172637945,34,92
GSE193777,LYST,0.5065797580399335,0.1300017820298249,0.0300295168657268,34,92
GSE193777,LYZ,0.5206257801891039,0.1322083155479489,0.0386402322558934,34,92
GSE193777,LZIC,-0.0588305432349154,-0.0153317834559949,0.7372343806417387,34,92
GSE193777,LZTFL1,-0.4993729070287082,-0.114885213818086,0.00712682095417,34,92
GSE193777,LZTR1,-0.5315045941270681,-0.1345554666983277,0.0045451281485702,34,92
GSE193777,LZTS2,-0.453110077783099,-0.1154047291445836,0.0188790264000848,34,92
GSE193777,M6PR,-0.0083511385929322,-0.002186023454942,0.970113946953734,34,92
GSE193777,MACF1,0.1420828835070318,0.0373128235050916,0.4704977427937078,34,92
GSE193777,MACROD1,-0.3299594536103543,-0.0836260110214874,0.1196640512218351,34,92
GSE193777,MACROD2,-0.2483284136950188,-0.0644845720534297,0.2626899343843549,34,92
GSE193777,MAD1L1,-0.7003727161868517,-0.1731106205359323,0.0006180911717057,34,92
GSE193777,MAD2L1,-0.1757678767226966,-0.0450041442627462,0.4217392034844962,34,92
GSE193777,MAD2L1BP,-0.1065591881845313,-0.0280596213069692,0.6225684877717519,34,92
GSE193777,MAD2L2,-0.0929722310383058,-0.0240932208922952,0.6246601716118747,34,92
GSE193777,MADD,-0.1038699351518483,-0.0269990232022525,0.6073356211315142,34,92
GSE193777,MAEA,0.4317854275676629,0.1094394710847224,0.0779468651565667,34,92
GSE193777,MAF,-0.275354920812,-0.0704081999924559,0.1275503258898068,34,92
GSE193777,MAF1,0.1791853154833177,0.0451094417263817,0.4562341636611571,34,92
GSE193777,MAFF,0.4500322764040098,0.1123066174503151,0.0537065757231012,34,92
GSE193777,MAFG,0.5818045591220504,0.1470445442858343,0.0127521867624168,34,92
GSE193777,MAFK,-0.2785411195999389,-0.0657882440759509,0.151084965126894,34,92
GSE193777,MAGED1,-0.0444376303043571,-0.0116122402524476,0.8331841725372807,34,92
GSE193777,MAGED2,-0.6378931619904408,-0.146703074813427,0.002978066232994,34,92
GSE193777,MAGOH,0.0585162253291788,0.0143265976055513,0.7634151764744788,34,92
GSE193777,MAGOHB,-0.2562254219549695,-0.0661031922142054,0.2315342886523996,34,92
GSE193777,MAGT1,0.2512583290593808,0.0650466305153552,0.2381962569074889,34,92
GSE193777,MAK,0.2149757780656612,0.0562606319026404,0.3695059608192613,34,92
GSE193777,MAK16,0.0096092315530446,0.0024537395048813,0.9671637676915265,34,92
GSE193777,MAL,-0.4256421888073876,-0.0990738602988443,0.0722877730726956,34,92
GSE193777,MALAT1,0.0783956624323106,0.0197450193169075,0.668065114011029,34,92
GSE193777,MALT1,-0.1118511492871027,-0.028943972872109,0.6325002673860285,34,92
GSE193777,MAMDC4,-0.153701427764414,-0.0384146687634858,0.3432310009770525,34,92
GSE193777,MAML1,0.1305493526954576,0.0327991514164471,0.5471785140027999,34,92
GSE193777,MAML2,0.3929934559585432,0.0989067605531621,0.0677188881325955,34,92
GSE193777,MAML3,0.7800514285693095,0.1899846071134998,0.0033387432735297,34,92
GSE193777,MAMLD1,0.0494667979304851,0.0127965714578914,0.7869563584981746,34,92
GSE193777,MAN1A1,0.6833827619858108,0.1725720821408822,0.0017014924087049,34,92
GSE193777,MAN1A2,0.0368289281223528,0.0089323131220364,0.8593119551454873,34,92
GSE193777,MAN1B1,-0.5949174763299119,-0.1478558545613379,0.0041438432548084,34,92
GSE193777,MAN1C1,-0.387039238426575,-0.0987616902969463,0.0566092723215798,34,92
GSE193777,MAN2A1,0.37235692885477,0.0973449632740584,0.1062474525894522,34,92
GSE193777,MAN2A2,0.9121517459354308,0.2179773161899358,0.0001513047725401,34,92
GSE193777,MAN2B1,0.7763628862770338,0.1954450531648293,0.0010303317848837,34,92
GSE193777,MAN2B2,0.1754807158284531,0.0454529963092493,0.4110416565675453,34,92
GSE193777,MAN2C1,-0.2290486243261465,-0.0585705338391262,0.2251525966788964,34,92
GSE193777,MANBA,0.5320082314284145,0.1347516527146686,0.0274406129759515,34,92
