gene,posterior_mean,posterior_sd,ci95_low,ci95_high,post_prob_positive,tau2,n_cohorts,posterior_abs_mean
STX6,0.6305464620125315,0.0576390417704235,0.5175739401425015,0.7435189838825615,1.0,0.0,2,0.6305464620125315
XRCC5,0.6294424201157757,0.0576390417704235,0.5164698982457456,0.7424149419858057,1.0,0.0,2,0.6294424201157757
TLR4,0.6266380940012395,0.0576390417704235,0.5136655721312094,0.7396106158712695,1.0,0.0,2,0.6266380940012395
ERGIC1,0.6242358148431685,0.0576390417704235,0.5112632929731384,0.7372083367131985,1.0,0.0,2,0.6242358148431685
VWF,0.6232538799995602,0.06916026995187505,0.48769975089388506,0.7588080091052353,1.0,0.0028682475433926637,2,0.6232538799995602
DENND5A,0.6214561817678137,0.0576390417704235,0.5084836598977837,0.7344287036378437,1.0,0.0,2,0.6214561817678137
IL1R2,0.6195237984706459,0.058044979172229366,0.5057556392930763,0.7332919576482154,1.0,9.15274850521543e-05,2,0.6195237984706459
VPS8,0.6176861442968689,0.0576390417704235,0.5047136224268388,0.7306586661668989,1.0,0.0,2,0.6176861442968689
YIPF4,0.6169766312449442,0.07095164299233278,0.4779114109799719,0.7560418515099164,1.0,0.0033640360524582603,2,0.6169766312449442
ATP6V1C1,0.6168153127738586,0.0576390417704235,0.5038427909038286,0.7297878346438886,1.0,0.0,2,0.6168153127738586
STEAP4,0.6152047714951754,0.0576390417704235,0.5022322496251453,0.7281772933652054,1.0,0.0,2,0.6152047714951754
GGT1,0.6147156444817108,0.0576390417704235,0.5017431226116807,0.7276881663517408,1.0,0.0,2,0.6147156444817108
BCL10,0.6142662560659979,0.0576390417704235,0.5012937341959679,0.727238777936028,1.0,0.0,2,0.6142662560659979
DPYSL2,0.6135517813599617,0.07140007014210074,0.4736076438814443,0.7534959188384791,1.0,0.0034902226797309337,2,0.6135517813599617
BCAT1,0.6110899254724793,0.0576390417704235,0.49811740360244927,0.7240624473425094,1.0,0.0,2,0.6110899254724793
IL18R1,0.6099364918491307,0.0576390417704235,0.49696396997910064,0.7229090137191607,1.0,0.0,2,0.6099364918491307
SLC25A37,0.6084340831008339,0.0576390417704235,0.49546156123080387,0.721406604970864,1.0,0.0,2,0.6084340831008339
CD99L2,0.607808854276591,0.0576390417704235,0.494836332406561,0.7207813761466211,1.0,0.0,2,0.607808854276591
NAMPT,0.6061669576027301,0.0576390417704235,0.49319443573270005,0.7191394794727601,1.0,0.0,2,0.6061669576027301
AP3D1,0.6054099162722302,0.0576390417704235,0.49243739440220013,0.7183824381422602,1.0,0.0,2,0.6054099162722302
TCF7L2,0.6027686924774079,0.0576390417704235,0.4897961706073779,0.715741214347438,1.0,0.0,2,0.6027686924774079
GSK3B,0.6025663711518489,0.0576390417704235,0.4895938492818188,0.7155388930218789,1.0,0.0,2,0.6025663711518489
VRK2,0.5995094854957079,0.0576390417704235,0.4865369636256779,0.712482007365738,1.0,0.0,2,0.5995094854957079
DAB2,0.5992065834797093,0.06344008869597938,0.4748640096355898,0.723549157323829,1.0,0.0013744527059842131,2,0.5992065834797093
MTMR11,0.5979799303986216,0.06599607978437812,0.46862761402124054,0.7273322467760027,1.0,0.002025060261774935,2,0.5979799303986216
PLAU,0.5971407409986385,0.0576390417704235,0.4841682191286084,0.7101132628686685,1.0,0.0,2,0.5971407409986385
NEDD9,0.596232460522925,0.0576390417704235,0.48325993865289496,0.709204982392955,1.0,0.0,2,0.596232460522925
TLE3,0.5950503137990794,0.0576390417704235,0.4820777919290493,0.7080228356691094,1.0,0.0,2,0.5950503137990794
OSTF1,0.5946621065408908,0.058282617640261734,0.4804281759659778,0.7088960371158038,1.0,0.00014543502977528564,2,0.5946621065408908
PAFAH1B1,0.5934521017773656,0.0576390417704235,0.4804795799073356,0.7064246236473957,1.0,0.0,2,0.5934521017773656
XKR3,0.592307623593999,0.0576390417704235,0.479335101723969,0.7052801454640291,1.0,0.0,2,0.592307623593999
PSMF1,0.5913117254784956,0.0576390417704235,0.4783392036084656,0.7042842473485257,1.0,0.0,2,0.5913117254784956
CPSF2,0.5909514730812365,0.0576390417704235,0.4779789512112065,0.7039239949512666,1.0,0.0,2,0.5909514730812365
PPP1R3D,0.5909459091077459,0.0576390417704235,0.4779733872377159,0.703918430977776,1.0,0.0,2,0.5909459091077459
TMEM119,0.5890628992904925,0.0576390417704235,0.47609037742046245,0.7020354211605225,1.0,0.0,2,0.5890628992904925
DEFA1,0.5878584117494349,0.0576390417704235,0.47488588987940483,0.7008309336194649,1.0,0.0,2,0.5878584117494349
ANXA5,0.5862392164435956,0.0576390417704235,0.4732666945735655,0.6992117383136256,1.0,0.0,2,0.5862392164435956
CEACAM6,0.58587707550435,0.0576390417704235,0.47290455363431994,0.69884959737438,1.0,0.0,2,0.58587707550435
SLC2A9,0.5852470424279789,0.0576390417704235,0.47227452055794883,0.6982195642980089,1.0,0.0,2,0.5852470424279789
TNNT3,0.5851787632074595,0.0576390417704235,0.4722062413374295,0.6981512850774896,1.0,0.0,2,0.5851787632074595
CHIT1,0.584031412932555,0.0576390417704235,0.47105889106252496,0.697003934802585,1.0,0.0,2,0.584031412932555
F5,0.5836983611013365,0.0576390417704235,0.4707258392313065,0.6966708829713666,1.0,0.0,2,0.5836983611013365
CCDC13,0.5824835884482097,0.0576390417704235,0.46951106657817965,0.6954561103182397,1.0,0.0,2,0.5824835884482097
PADI6,0.5821866075723832,0.0576390417704235,0.4692140857023531,0.6951591294424132,1.0,0.0,2,0.5821866075723832
TBK1,0.5819392870988926,0.0576390417704235,0.4689667652288626,0.6949118089689227,1.0,0.0,2,0.5819392870988926
NFIX,0.5791042413139493,0.0576390417704235,0.4661317194439193,0.6920767631839794,1.0,0.0,2,0.5791042413139493
ALCAM,0.5787711021487476,0.06946716027847111,0.44261546800294427,0.714926736294551,1.0,0.0029522403310757992,2,0.5787711021487476
SLC6A9,0.5786227176734808,0.0576390417704235,0.4656501958034508,0.6915952395435109,1.0,0.0,2,0.5786227176734808
CLMN,0.572622854308227,0.06648885569488908,0.44230469714624443,0.7029410114702096,1.0,0.0021536336048512,2,0.572622854308227
CMIP,0.5718650018433171,0.0576390417704235,0.4588924799732871,0.6848375237133472,1.0,0.0,2,0.5718650018433171
CTSC,0.5711855816837424,0.0576390417704235,0.4582130598137124,0.6841581035537725,1.0,0.0,2,0.5711855816837424
FAM53C,0.5692631708989192,0.0576390417704235,0.45629064902888916,0.6822356927689492,1.0,0.0,2,0.5692631708989192
STK10,0.5622933064175445,0.0576390417704235,0.44932078454751445,0.6752658282875745,1.0,0.0,2,0.5622933064175445
SNX3,0.5620859240267445,0.0576390417704235,0.44911340215671447,0.6750584458967746,1.0,0.0,2,0.5620859240267445
UBE2H,0.5618856880160443,0.0576390417704235,0.4489131661460143,0.6748582098860744,1.0,0.0,2,0.5618856880160443
PPP1R21,0.5600615047424505,0.0576390417704235,0.4470889828724205,0.6730340266124806,1.0,0.0,2,0.5600615047424505
SRGN,0.5590279385172408,0.0576390417704235,0.4460554166472107,0.6720004603872708,1.0,0.0,2,0.5590279385172408
NLGN3,0.5582947299018823,0.0576390417704235,0.4453222080318523,0.6712672517719124,1.0,0.0,2,0.5582947299018823
PEAR1,0.5572414338819456,0.0670630534373932,0.4257978491446549,0.6886850186192363,1.0,0.002304728608325174,2,0.5572414338819456
VNN1,0.5569852340972283,0.0576390417704235,0.4440127122271983,0.6699577559672584,1.0,0.0,2,0.5569852340972283
TNFSF14,0.5566258000785055,0.0576390417704235,0.44365327820847544,0.6695983219485355,1.0,0.0,2,0.5566258000785055
ST14,0.556557316376719,0.0576390417704235,0.443584794506689,0.669529838246749,1.0,0.0,2,0.556557316376719
TDRD9,0.5564181420170665,0.0576390417704235,0.4434456201470365,0.6693906638870966,1.0,0.0,2,0.5564181420170665
PKHD1L1,0.5555838964276787,0.0576390417704235,0.44261137455764865,0.6685564182977087,1.0,0.0,2,0.5555838964276787
TACC3,0.5551865785527269,0.0576390417704235,0.44221405668269687,0.668159100422757,1.0,0.0,2,0.5551865785527269
FAR1,0.5549213107352461,0.0576390417704235,0.44194878886521605,0.6678938326052761,1.0,0.0,2,0.5549213107352461
RAB33B,0.553746207248389,0.0576390417704235,0.4407736853783589,0.666718729118419,1.0,0.0,2,0.553746207248389
TM9SF4,0.5528112767218035,0.0576390417704235,0.4398387548517735,0.6657837985918336,1.0,0.0,2,0.5528112767218035
ATP8B4,0.5496684786197235,0.0576390417704235,0.4366959567496934,0.6626410004897535,1.0,0.0,2,0.5496684786197235
ELOVL7,0.5455182283606503,0.0576390417704235,0.4325457064906203,0.6584907502306804,1.0,0.0,2,0.5455182283606503
SYP,0.5433064715382268,0.0576390417704235,0.4303339496681967,0.6562789934082568,1.0,0.0,2,0.5433064715382268
GYPB,0.5432349168042063,0.0576390417704235,0.4302623949341763,0.6562074386742364,1.0,0.0,2,0.5432349168042063
IL6R,0.5424176533881628,0.0576390417704235,0.4294451315181328,0.6553901752581929,1.0,0.0,2,0.5424176533881628
ANKS1A,0.5423902155211697,0.0576390417704235,0.4294176936511397,0.6553627373911998,1.0,0.0,2,0.5423902155211697
GLE1,0.5416690475332424,0.0576390417704235,0.42869652566321237,0.6546415694032724,1.0,0.0,2,0.5416690475332424
LMNA,0.5407675552669948,0.0576390417704235,0.4277950333969648,0.6537400771370249,1.0,0.0,2,0.5407675552669948
PNP,0.5391301255158896,0.06144126368134654,0.41870524870045034,0.6595550023313288,1.0,0.0008847827491306954,2,0.5391301255158896
EIF4H,0.5374967654959645,0.0576390417704235,0.42452424362593444,0.6504692873659945,1.0,0.0,2,0.5374967654959645
TET3,0.5355091250109585,0.0576390417704235,0.42253660314092845,0.6484816468809885,1.0,0.0,2,0.5355091250109585
UBN1,0.5344642207646765,0.0576390417704235,0.42149169889464644,0.6474367426347065,1.0,0.0,2,0.5344642207646765
HMBS,0.5313622070403805,0.0576390417704235,0.41838968517035047,0.6443347289104105,1.0,0.0,2,0.5313622070403805
SRD5A1,0.5309358155613705,0.059458241784497816,0.41439766166375475,0.6474739694589862,1.0,0.00041566366164692506,2,0.5309358155613705
SMCHD1,0.5309120437989684,0.0576390417704235,0.41793952192893835,0.6438845656689984,1.0,0.0,2,0.5309120437989684
DSC2,0.5296799513337873,0.0576390417704235,0.4167074294637573,0.6426524732038174,1.0,0.0,2,0.5296799513337873
TMEM50A,0.529550038193387,0.0576390417704235,0.41657751632335693,0.642522560063417,1.0,0.0,2,0.529550038193387
NSMAF,0.5267919883585642,0.057934793969296204,0.4132397921787437,0.6403441845383848,1.0,6.661416532876208e-05,2,0.5267919883585642
PELI2,0.5251346440094977,0.0576390417704235,0.4121621221394677,0.6381071658795278,1.0,0.0,2,0.5251346440094977
TSPO2,0.5235332679670759,0.0576390417704235,0.41056074609704585,0.6365057898371059,1.0,0.0,2,0.5235332679670759
YIPF6,0.521645098134371,0.0576390417704235,0.40867257626434095,0.634617620004401,1.0,0.0,2,0.521645098134371
AZU1,0.5214686443332975,0.0576390417704235,0.4084961224632675,0.6344411662033276,1.0,0.0,2,0.5214686443332975
MAP1LC3B2,0.5213677019027446,0.0576390417704235,0.4083951800327146,0.6343402237727747,1.0,0.0,2,0.5213677019027446
IFNGR1,0.5208722920587069,0.0576390417704235,0.40789977018867685,0.6338448139287369,1.0,0.0,2,0.5208722920587069
TFIP11,0.5204202962567477,0.0576390417704235,0.40744777438671764,0.6333928181267777,1.0,0.0,2,0.5204202962567477
SUPT6H,0.5179293239797071,0.0576390417704235,0.4049568021096771,0.6309018458497372,1.0,0.0,2,0.5179293239797071
USP4,0.5177130509350629,0.0576390417704235,0.4047405290650329,0.630685572805093,1.0,0.0,2,0.5177130509350629
CCNDBP1,0.517027484602692,0.0576390417704235,0.40405496273266195,0.630000006472722,1.0,0.0,2,0.517027484602692
SF3B2,0.5169256964268725,0.0576390417704235,0.40395317455684243,0.6298982182969025,1.0,0.0,2,0.5169256964268725
TMEM164,0.5156876123128309,0.0576390417704235,0.40271509044280085,0.6286601341828609,1.0,0.0,2,0.5156876123128309
NKIRAS1,0.5147507888528793,0.0576390417704235,0.40177826698284924,0.6277233107229093,1.0,0.0,2,0.5147507888528793
CAPZA1,0.5121710336444179,0.0576390417704235,0.3991985117743878,0.6251435555144479,1.0,0.0,2,0.5121710336444179
KIF5B,0.5104897820889353,0.05853759337880327,0.39575609906648085,0.6252234651113897,1.0,0.00020354353693394683,2,0.5104897820889353
FAM157B,0.5104620529007414,0.0576390417704235,0.3974895310307114,0.6234345747707715,1.0,0.0,2,0.5104620529007414
FADS1,0.5099761618598007,0.0576390417704235,0.3970036399897706,0.6229486837298307,1.0,0.0,2,0.5099761618598007
CCZ1,0.5082894043232395,0.0576390417704235,0.3953168824532095,0.6212619261932696,1.0,0.0,2,0.5082894043232395
ELL2,0.5080025043693451,0.0576390417704235,0.3950299824993151,0.6209750262393752,1.0,0.0,2,0.5080025043693451
LPP-AS2,0.5067254721650071,0.0576390417704235,0.39375295029497703,0.6196979940350371,1.0,0.0,2,0.5067254721650071
MGRN1,0.5065332144378473,0.0576390417704235,0.3935606925678172,0.6195057363078773,1.0,0.0,2,0.5065332144378473
ATXN1,0.5054502605655802,0.0576390417704235,0.39247773869555014,0.6184227824356102,1.0,0.0,2,0.5054502605655802
PIP4K2A,0.4995490874583203,0.0576390417704235,0.38657656558829023,0.6125216093283503,1.0,0.0,2,0.4995490874583203
MSL1,0.4985606162830606,0.0576390417704235,0.38558809441303055,0.6115331381530906,1.0,0.0,2,0.4985606162830606
P2RY1,0.4969704861817222,0.0576390417704235,0.38399796431169214,0.6099430080517523,1.0,0.0,2,0.4969704861817222
ANKRD35,0.49663776725376607,0.0576390417704235,0.38366524538373603,0.6096102891237961,1.0,0.0,2,0.49663776725376607
CHMP2B,0.4957323325850068,0.0576390417704235,0.3827598107149768,0.6087048544550369,1.0,0.0,2,0.4957323325850068
CDC42EP1,0.4911066653827489,0.0576390417704235,0.37813414351271885,0.604079187252779,1.0,0.0,2,0.4911066653827489
RAB8B,0.4907067198789402,0.0576390417704235,0.37773419800891017,0.6036792417489703,1.0,0.0,2,0.4907067198789402
DCP2,0.48749793474202074,0.0576390417704235,0.3745254128719907,0.6004704566120508,1.0,0.0,2,0.48749793474202074
RAB14,0.4873789903270705,0.0576390417704235,0.37440646845704045,0.6003515121971006,1.0,0.0,2,0.4873789903270705
LRRC37A3,0.48680592611122087,0.0576390417704235,0.3738334042411908,0.5997784479812509,1.0,0.0,2,0.48680592611122087
NUP50,0.48657284830073017,0.0576390417704235,0.3736003264307001,0.5995453701707603,1.0,0.0,2,0.48657284830073017
SUDS3,0.48630200295651416,0.0576390417704235,0.3733294810864841,0.5992745248265442,1.0,0.0,2,0.48630200295651416
CES4A,0.48560957351340633,0.0576390417704235,0.3726370516433763,0.5985820953834364,1.0,0.0,2,0.48560957351340633
USP19,0.4847095637601528,0.0576390417704235,0.37173704189012274,0.5976820856301829,1.0,0.0,2,0.4847095637601528
CYP1B1-AS1,0.48464411824604187,0.0576390417704235,0.3716715963760118,0.597616640116072,1.0,0.0,2,0.48464411824604187
VCP,0.48098766531510334,0.0576390417704235,0.3680151434450733,0.5939601871851334,1.0,0.0,2,0.48098766531510334
PCGF5,0.4796988809950749,0.0576390417704235,0.36672635912504487,0.592671402865105,1.0,0.0,2,0.4796988809950749
EPOR,0.479653292025168,0.0576390417704235,0.36668077015513795,0.5926258138951981,1.0,0.0,2,0.479653292025168
KLC3,0.4785161722443454,0.0576390417704235,0.36554365037431535,0.5914886941143754,1.0,0.0,2,0.4785161722443454
SLC22A16,0.4769564943843826,0.0576390417704235,0.36398397251435255,0.5899290162544126,1.0,0.0,2,0.4769564943843826
OLFML2B,0.931272011931294,0.11360421188965714,0.708607756627566,1.153936267235022,0.9999999999999999,0.01903417832183188,2,0.931272011931294
PAK2,0.5280958847263818,0.06448921285166673,0.401697027537115,0.6544947419156486,0.9999999999999999,0.0016381885161948335,2,0.5280958847263818
MAP3K3,0.783150240762738,0.09613504903229773,0.5947255446594344,0.9715749368660416,0.9999999999999998,0.011725050400645826,2,0.783150240762738
PDE5A,0.5999859310208546,0.07332813454587744,0.45626278731093484,0.7437090747307744,0.9999999999999998,0.00404223426747753,2,0.5999859310208546
XRCC4,0.4807955049423377,0.059075232358346386,0.3650080495199788,0.5965829603646966,0.9999999999999998,0.0003269788194353108,2,0.4807955049423377
TNPO3,0.4714637801154399,0.0576390417704235,0.35849125824540984,0.5844363019854699,0.9999999999999998,0.0,2,0.4714637801154399
CNPPD1,0.46876190178915483,0.0576390417704235,0.3557893799191248,0.5817344236591849,0.9999999999999998,0.0,2,0.46876190178915483
HINT3,0.46727051489746463,0.0576390417704235,0.3542979930274346,0.5802430367674947,0.9999999999999998,0.0,2,0.46727051489746463
MFSD11,0.4668092666664797,0.0576390417704235,0.35383674479644966,0.5797817885365097,0.9999999999999998,0.0,2,0.4668092666664797
NDEL1,0.46580575301947147,0.0576390417704235,0.35283323114944143,0.5787782748895015,0.9999999999999997,0.0,2,0.46580575301947147
RNF187,0.4638990669591047,0.0576390417704235,0.35092654508907467,0.5768715888291348,0.9999999999999996,0.0,2,0.4638990669591047
LBR,0.46346049296073394,0.0576390417704235,0.3504879710907039,0.576433014830764,0.9999999999999996,0.0,2,0.46346049296073394
KDM6B,0.4633694684308456,0.0576390417704235,0.35039694656081555,0.5763419903008756,0.9999999999999996,0.0,2,0.4633694684308456
PTGFRN,0.462818630915035,0.0576390417704235,0.34984610904500496,0.5757911527850651,0.9999999999999996,0.0,2,0.462818630915035
PRRG4,0.8863182966953529,0.11056944699775048,0.669602180579762,1.1030344128109437,0.9999999999999994,0.017676195644850727,2,0.8863182966953529
SLC25A39,0.46163547041811137,0.0576390417704235,0.34866294854808133,0.5746079922881414,0.9999999999999994,0.0,2,0.46163547041811137
P2RY13,0.9108874137595395,0.1137893956415733,0.6878601983020558,1.1339146292170232,0.9999999999999993,0.019118242829964258,2,0.9108874137595395
EWSR1,0.46141663887712453,0.0576390417704235,0.3484441170070945,0.5743891607471546,0.9999999999999993,0.0,2,0.46141663887712453
ETS2,0.6185599446977925,0.07765566611722524,0.46635483910803105,0.770765050287554,0.9999999999999991,0.005336915795391243,2,0.6185599446977925
MGAM,0.5358353169311899,0.06745296347796283,0.4036275085143828,0.668043125347997,0.999999999999999,0.002408112899187723,2,0.5358353169311899
VWCE,0.45773633666464436,0.0576390417704235,0.3447638147946143,0.5707088585346745,0.999999999999999,0.0,2,0.45773633666464436
VPS39,0.9408535083414827,0.11878443302396825,0.708036019614505,1.1736709970684605,0.9999999999999989,0.02143776739589084,2,0.9408535083414827
C3ORF62,0.6351658987597404,0.08019654847924096,0.47798066374042814,0.7923511337790526,0.9999999999999989,0.00613284871702504,2,0.6351658987597404
SLC35A5,0.45642447727646246,0.0576390417704235,0.3434519554064324,0.5693969991464926,0.9999999999999988,0.0,2,0.45642447727646246
FKBP9,0.4563032281220745,0.0576390417704235,0.3433307062520445,0.5692757499921046,0.9999999999999988,0.0,2,0.4563032281220745
DOCK4,0.7890279115977,0.0998757640060353,0.5932714141458708,0.9847844090495292,0.9999999999999987,0.01318663094081994,2,0.7890279115977
SSR1,0.4552251464770243,0.0576390417704235,0.34225262460699424,0.5681976683470543,0.9999999999999986,0.0,2,0.4552251464770243
ARHGAP18,0.45465716575535375,0.0576390417704235,0.3416846438853237,0.5676296876253838,0.9999999999999984,0.0,2,0.45465716575535375
LARP1,0.8134104269747577,0.1033453492559473,0.6108535424331011,1.0159673115164145,0.9999999999999982,0.014592766765257023,2,0.8134104269747577
ARCN1,0.5178336787747657,0.06581297977494685,0.3888402384158699,0.6468271191336615,0.9999999999999982,0.0019775447161537642,2,0.5178336787747657
MMP14,0.8566489450119694,0.10908617774987056,0.6428400366222231,1.0704578534017157,0.999999999999998,0.017025952451762204,2,0.8566489450119694
CLDN7,0.4526663057958586,0.0576390417704235,0.33969378392582855,0.5656388276658887,0.999999999999998,0.0,2,0.4526663057958586
PIP4K2C,0.45249966263317415,0.0576390417704235,0.3395271407631441,0.5654721845032042,0.999999999999998,0.0,2,0.45249966263317415
TBC1D22B,0.46435365870456585,0.05918424993472799,0.348352528832499,0.5803547885766327,0.9999999999999978,0.0003521580214696738,2,0.46435365870456585
CAPZA2,0.5191672933253962,0.06640534163764628,0.3890128237156095,0.649321762935183,0.9999999999999973,0.002131772116431244,2,0.5191672933253962
BMF,0.4589777791849265,0.058755153934818304,0.3438176774726826,0.5741378808971703,0.9999999999999971,0.0002533444075677604,2,0.4589777791849265
